TEAM_ABBREVIATION,GAME_ID,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
OKC,0021800313,OKC vs. CLE,W,240,100,41,86,0.477,6,27.0,0.222,12,15,0.8,8.0,42.0,50.0,25,5.0,11,13,18,17.0
OKC,0021800282,OKC vs. DEN,L,240,98,37,103,0.359,9,39.0,0.231,15,23,0.652,19.0,35.0,54.0,22,9.0,5,10,24,-7.0
OKC,0021800274,OKC vs. CHA,W,240,109,41,93,0.441,11,33.0,0.333,16,24,0.667,11.0,35.0,46.0,24,6.0,2,14,18,5.0
OKC,0021800264,OKC @ GSW,W,239,123,51,106,0.481,13,35.0,0.371,8,15,0.533,18.0,43.0,61.0,29,10.0,5,10,23,28.0
OKC,0021800247,OKC @ SAC,L,240,113,45,108,0.417,12,41.0,0.293,11,16,0.688,13.0,40.0,53.0,22,8.0,3,13,22,-4.0
OKC,0021800233,OKC @ PHX,W,240,110,38,85,0.447,7,24.0,0.292,27,32,0.844,14.0,38.0,52.0,17,9.0,7,18,20,10.0
OKC,0021800209,OKC vs. NYK,W,240,128,51,95,0.537,16,33.0,0.485,10,12,0.833,13.0,34.0,47.0,32,11.0,7,16,21,25.0
OKC,0021800196,OKC vs. PHX,W,241,118,43,92,0.467,13,27.0,0.481,19,20,0.95,12.0,30.0,42.0,23,12.0,6,13,15,17.0
OKC,0021800181,OKC @ DAL,L,240,96,38,97,0.392,9,34.0,0.265,11,18,0.611,26.0,27.0,53.0,17,9.0,2,16,19,-15.0
OKC,0021800163,OKC vs. HOU,W,240,98,36,81,0.444,9,37.0,0.243,17,24,0.708,13.0,39.0,52.0,18,10.0,4,14,16,18.0
OKC,0021800153,OKC @ CLE,W,240,95,35,84,0.417,7,27.0,0.259,18,26,0.692,7.0,37.0,44.0,10,13.0,9,12,23,9.0
OKC,0021800144,OKC vs. NOP,W,240,122,45,93,0.484,10,27.0,0.37,22,31,0.71,9.0,32.0,41.0,26,15.0,3,12,23,6.0
OKC,0021800119,OKC @ WAS,W,238,134,49,86,0.57,15,32.0,0.469,21,26,0.808,7.0,31.0,38.0,34,13.0,5,13,20,23.0
OKC,0021800111,OKC @ CHA,W,240,111,41,96,0.427,8,37.0,0.216,21,29,0.724,14.0,35.0,49.0,20,12.0,9,10,21,4.0
OKC,0021800103,OKC vs. LAC,W,242,128,48,94,0.511,9,17.0,0.529,23,32,0.719,9.0,32.0,41.0,19,16.0,6,15,35,18.0
OKC,0021800085,OKC vs. PHX,W,240,117,43,85,0.506,7,24.0,0.292,24,35,0.686,9.0,34.0,43.0,22,16.0,3,15,24,7.0
OKC,0021800065,OKC vs. BOS,L,241,95,37,94,0.394,7,28.0,0.25,14,25,0.56,16.0,41.0,57.0,19,5.0,6,16,27,-6.0
OKC,0021800037,OKC vs. SAC,L,240,120,46,104,0.442,9,39.0,0.231,19,30,0.633,18.0,33.0,51.0,23,11.0,9,18,29,-11.0
OKC,0021800025,OKC @ LAC,L,240,92,34,95,0.358,7,33.0,0.212,17,23,0.739,15.0,37.0,52.0,18,5.0,4,12,29,-16.0
OKC,0021800002,OKC @ GSW,L,240,100,33,91,0.363,10,37.0,0.27,24,37,0.649,16.0,29.0,45.0,21,12.0,6,14,21,-8.0
OKC,1521800067,OKC vs. ORL,W,201,87,32,65,0.492,8,19.0,0.421,15,22,0.682,4.0,28.0,32.0,18,10.0,4,15,19,2.2
OKC,1521800056,OKC vs. MEM,L,199,85,31,69,0.449,5,21.0,0.238,18,25,0.72,7.0,27.0,34.0,18,11.0,6,18,25,-7.0
OKC,1521800032,OKC vs. TOR,W,200,92,33,63,0.524,10,17.0,0.588,16,31,0.516,11.0,31.0,42.0,19,6.0,7,18,20,10.0
OKC,1521800015,OKC @ BKN,W,199,90,36,88,0.409,5,21.0,0.238,13,18,0.722,14.0,43.0,57.0,19,10.0,5,16,19,15.8
OKC,1521800004,OKC @ CHA,L,199,87,34,78,0.436,3,16.0,0.188,16,27,0.593,10.0,35.0,45.0,21,10.0,4,20,21,-3.6
TOR,0021801214,TOR @ MIN,W,240,120,46,88,0.523,16,37.0,0.432,12,17,0.706,7.0,47.0,54.0,24,10.0,5,18,17,20.0
TOR,0021801195,TOR vs. MIA,W,264,117,39,87,0.448,16,41.0,0.39,23,27,0.852,4.0,43.0,47.0,26,7.0,5,11,17,8.0
TOR,0021801180,TOR @ CHA,L,241,111,43,80,0.538,9,26.0,0.346,16,20,0.8,5.0,38.0,43.0,27,2.0,5,14,17,-2.0
TOR,0021801169,TOR @ BKN,W,239,115,44,105,0.419,15,38.0,0.395,12,14,0.857,17.0,35.0,52.0,29,9.0,1,7,16,10.0
TOR,0021801156,TOR vs. ORL,W,240,121,42,84,0.5,19,37.0,0.514,18,22,0.818,6.0,33.0,39.0,31,9.0,8,14,20,12.0
TOR,0021801142,TOR @ CHI,W,240,124,46,89,0.517,18,38.0,0.474,14,18,0.778,6.0,41.0,47.0,35,10.0,4,11,15,23.0
TOR,0021801125,TOR @ NYK,W,240,117,40,89,0.449,20,47.0,0.426,17,22,0.773,6.0,38.0,44.0,32,8.0,6,8,28,25.0
TOR,0021801110,TOR vs. CHI,W,241,112,42,86,0.488,12,28.0,0.429,16,16,1.0,2.0,37.0,39.0,28,13.0,7,15,16,9.0
TOR,0021801098,TOR vs. CHA,L,241,114,45,77,0.584,11,26.0,0.423,13,13,1.0,3.0,32.0,35.0,29,6.0,11,13,17,-1.0
TOR,0021801083,TOR vs. OKC,L,240,109,39,78,0.5,13,25.0,0.52,18,21,0.857,11.0,35.0,46.0,20,7.0,7,21,24,-7.0
TOR,0021801072,TOR @ OKC,W,265,123,45,87,0.517,14,36.0,0.389,19,21,0.905,6.0,46.0,52.0,30,11.0,5,17,27,9.0
TOR,0021801053,TOR vs. NYK,W,240,128,49,88,0.557,17,40.0,0.425,13,22,0.591,5.0,45.0,50.0,36,5.0,6,14,22,36.0
TOR,0021801044,TOR @ DET,L,240,107,39,82,0.476,18,36.0,0.5,11,14,0.786,7.0,31.0,38.0,25,2.0,2,12,22,-3.0
TOR,0021801023,TOR vs. LAL,W,238,111,36,91,0.396,16,41.0,0.39,23,29,0.793,13.0,39.0,52.0,21,15.0,6,17,20,13.0
TOR,0021801001,TOR @ CLE,L,242,101,40,84,0.476,11,39.0,0.282,10,17,0.588,6.0,37.0,43.0,20,8.0,3,20,24,-25.0
TOR,0021800993,TOR @ MIA,W,239,125,42,74,0.568,21,40.0,0.525,20,26,0.769,6.0,38.0,44.0,32,8.0,8,19,23,21.0
TOR,0021800983,TOR @ NOP,W,240,127,53,99,0.535,13,37.0,0.351,8,9,0.889,7.0,44.0,51.0,31,10.0,12,16,14,23.0
TOR,0021800961,TOR vs. HOU,L,241,95,37,89,0.416,9,32.0,0.281,12,16,0.75,16.0,31.0,47.0,16,1.0,5,13,15,-12.0
TOR,0021800949,TOR @ DET,L,265,107,37,96,0.385,14,39.0,0.359,19,24,0.792,18.0,32.0,50.0,22,8.0,3,15,28,-5.0
TOR,0021800930,TOR vs. POR,W,240,119,45,81,0.556,10,28.0,0.357,19,21,0.905,2.0,30.0,32.0,29,9.0,6,14,17,2.0
TOR,0021800909,TOR vs. BOS,W,241,118,46,94,0.489,17,36.0,0.472,9,14,0.643,8.0,37.0,45.0,33,7.0,5,8,24,23.0
TOR,0021800894,TOR vs. ORL,L,240,98,38,91,0.418,11,28.0,0.393,11,14,0.786,6.0,36.0,42.0,30,6.0,2,13,20,-15.0
TOR,0021800876,TOR vs. SAS,W,239,120,40,94,0.426,14,30.0,0.467,26,32,0.813,14.0,33.0,47.0,24,8.0,3,9,20,3.0
TOR,0021800857,TOR vs. WAS,W,241,129,44,92,0.478,16,38.0,0.421,25,30,0.833,9.0,43.0,52.0,32,8.0,8,14,27,9.0
TOR,0021800842,TOR vs. BKN,W,240,127,50,92,0.543,9,31.0,0.29,18,20,0.9,5.0,35.0,40.0,32,12.0,3,13,16,2.0
TOR,0021800828,TOR @ NYK,W,242,104,33,86,0.384,14,35.0,0.4,24,29,0.828,10.0,37.0,47.0,27,8.0,5,12,15,5.0
TOR,0021800813,TOR @ ATL,W,239,119,40,87,0.46,13,40.0,0.325,26,33,0.788,12.0,38.0,50.0,29,6.0,2,8,23,18.0
TOR,0021800800,TOR @ PHI,W,239,119,41,89,0.461,11,31.0,0.355,26,32,0.813,15.0,27.0,42.0,27,12.0,0,10,27,12.0
TOR,0021800789,TOR vs. LAC,W,240,121,43,94,0.457,9,33.0,0.273,26,31,0.839,16.0,40.0,56.0,21,10.0,5,14,28,18.0
TOR,0021800766,TOR vs. MIL,L,240,92,37,93,0.398,7,27.0,0.259,11,13,0.846,8.0,31.0,39.0,16,9.0,4,16,20,-13.0
TOR,0021800739,TOR @ DAL,W,240,123,37,83,0.446,17,34.0,0.5,32,38,0.842,8.0,36.0,44.0,24,6.0,5,7,27,3.0
TOR,0021800724,TOR @ HOU,L,243,119,44,91,0.484,14,36.0,0.389,17,18,0.944,12.0,35.0,47.0,27,4.0,1,19,25,-2.0
TOR,0021800706,TOR @ IND,L,239,106,38,92,0.413,12,39.0,0.308,18,23,0.783,10.0,35.0,45.0,28,2.0,5,9,22,-4.0
TOR,0021800702,TOR vs. SAC,W,239,120,40,91,0.44,16,40.0,0.4,24,35,0.686,12.0,34.0,46.0,25,7.0,5,16,21,15.0
TOR,0021800684,TOR vs. MEM,W,240,119,44,90,0.489,17,36.0,0.472,14,16,0.875,8.0,29.0,37.0,31,19.0,8,10,17,29.0
TOR,0021800668,TOR vs. PHX,W,240,111,43,86,0.5,7,28.0,0.25,18,25,0.72,9.0,30.0,39.0,27,8.0,8,14,27,2.0
TOR,0021800658,TOR @ BOS,L,240,108,41,92,0.446,7,29.0,0.241,19,21,0.905,14.0,28.0,42.0,20,9.0,2,10,14,-9.0
TOR,0021800639,TOR @ WAS,W,290,140,49,104,0.471,13,36.0,0.361,29,36,0.806,17.0,42.0,59.0,24,16.0,8,21,27,2.0
TOR,0021800624,TOR vs. BKN,W,240,122,48,105,0.457,11,35.0,0.314,15,24,0.625,13.0,42.0,55.0,32,10.0,4,9,22,17.0
TOR,0021800602,TOR vs. ATL,W,239,104,37,80,0.463,10,32.0,0.313,20,27,0.741,6.0,33.0,39.0,26,18.0,7,18,20,3.0
TOR,0021800589,TOR vs. IND,W,240,121,44,85,0.518,17,33.0,0.515,16,17,0.941,8.0,33.0,41.0,30,9.0,4,15,21,16.0
TOR,0021800580,TOR @ MIL,W,240,123,42,82,0.512,14,31.0,0.452,25,31,0.806,4.0,34.0,38.0,28,9.0,6,11,22,7.0
TOR,0021800563,TOR @ SAS,L,241,107,39,87,0.448,6,30.0,0.2,23,29,0.793,9.0,30.0,39.0,21,9.0,6,10,23,-18.0
TOR,0021800549,TOR vs. UTA,W,239,122,45,82,0.549,7,20.0,0.35,25,35,0.714,5.0,40.0,45.0,18,4.0,6,9,21,6.0
TOR,0021800538,TOR vs. CHI,W,239,95,34,92,0.37,9,33.0,0.273,18,20,0.9,17.0,35.0,52.0,17,5.0,8,11,15,6.0
TOR,0021800519,TOR @ ORL,L,240,87,28,95,0.295,12,34.0,0.353,19,24,0.792,14.0,27.0,41.0,18,4.0,10,11,21,-29.0
TOR,0021800506,TOR @ MIA,W,239,106,37,79,0.468,13,30.0,0.433,19,23,0.826,10.0,33.0,43.0,19,8.0,2,16,16,2.0
TOR,0021800481,TOR @ PHI,L,239,101,37,95,0.389,10,40.0,0.25,17,19,0.895,8.0,33.0,41.0,17,5.0,2,15,24,-25.0
TOR,0021800470,TOR vs. CLE,W,239,126,48,91,0.527,9,31.0,0.29,21,26,0.808,13.0,31.0,44.0,21,9.0,5,8,23,16.0
TOR,0021800459,TOR vs. IND,W,242,99,38,93,0.409,7,30.0,0.233,16,21,0.762,11.0,32.0,43.0,20,15.0,9,9,19,3.0
TOR,0021800442,TOR @ DEN,L,241,86,35,88,0.398,7,35.0,0.2,9,14,0.643,13.0,38.0,51.0,13,5.0,4,11,16,-9.0
TOR,0021800427,TOR @ POR,L,241,122,43,78,0.551,18,31.0,0.581,18,21,0.857,6.0,31.0,37.0,20,4.0,4,16,21,-6.0
TOR,0021800415,TOR @ GSW,W,241,113,44,91,0.484,9,28.0,0.321,16,19,0.842,10.0,38.0,48.0,27,12.0,3,11,17,20.0
TOR,0021800404,TOR @ LAC,W,240,123,50,96,0.521,14,29.0,0.483,9,12,0.75,10.0,33.0,43.0,34,8.0,6,7,22,24.0
TOR,0021800388,TOR vs. MIL,L,238,99,39,94,0.415,15,44.0,0.341,6,7,0.857,11.0,34.0,45.0,24,6.0,11,11,21,-5.0
TOR,0021800371,TOR @ BKN,L,266,105,35,89,0.393,11,35.0,0.314,24,29,0.828,6.0,35.0,41.0,25,9.0,7,15,19,-1.0
TOR,0021800359,TOR vs. PHI,W,240,113,43,100,0.43,8,29.0,0.276,19,22,0.864,17.0,36.0,53.0,25,12.0,3,11,13,11.0
TOR,0021800347,TOR vs. DEN,L,239,103,40,87,0.46,11,41.0,0.268,12,12,1.0,7.0,34.0,41.0,28,11.0,5,17,21,-3.0
TOR,0021800332,TOR @ CLE,W,241,106,39,80,0.488,7,26.0,0.269,21,25,0.84,6.0,36.0,42.0,15,5.0,5,10,19,11.0
TOR,0021800316,TOR vs. GSW,W,265,131,47,90,0.522,15,38.0,0.395,22,24,0.917,7.0,30.0,37.0,25,5.0,6,14,23,3.0
TOR,0021800303,TOR @ MEM,W,240,122,42,69,0.609,18,33.0,0.545,20,28,0.714,4.0,27.0,31.0,25,5.0,5,15,18,8.0
TOR,0021800290,TOR vs. MIA,W,240,125,47,90,0.522,11,35.0,0.314,20,25,0.8,11.0,36.0,47.0,25,4.0,7,9,21,10.0
TOR,0021800271,TOR vs. WAS,W,240,125,46,93,0.495,17,39.0,0.436,16,19,0.842,13.0,37.0,50.0,32,5.0,6,15,23,18.0
TOR,0021800254,TOR @ ATL,W,240,124,48,90,0.533,11,29.0,0.379,17,23,0.739,14.0,41.0,55.0,33,6.0,1,17,21,16.0
TOR,0021800248,TOR @ ORL,W,240,93,39,87,0.448,9,34.0,0.265,6,8,0.75,6.0,37.0,43.0,23,7.0,5,16,19,2.0
TOR,0021800230,TOR @ CHI,W,240,122,48,89,0.539,14,35.0,0.4,12,13,0.923,8.0,46.0,54.0,31,14.0,10,23,24,39.0
TOR,0021800216,TOR @ BOS,L,265,116,42,97,0.433,8,29.0,0.276,24,29,0.828,11.0,32.0,43.0,20,12.0,4,13,23,-7.0
TOR,0021800206,TOR vs. DET,L,240,104,45,92,0.489,4,20.0,0.2,10,17,0.588,12.0,37.0,49.0,23,9.0,3,20,19,-2.0
TOR,0021800192,TOR vs. NOP,L,241,110,39,97,0.402,13,45.0,0.289,19,22,0.864,13.0,30.0,43.0,22,9.0,5,10,20,-16.0
TOR,0021800174,TOR vs. NYK,W,239,128,42,79,0.532,14,35.0,0.4,30,40,0.75,12.0,34.0,46.0,24,8.0,4,15,20,16.0
TOR,0021800161,TOR @ SAC,W,239,114,41,89,0.461,11,36.0,0.306,21,23,0.913,13.0,40.0,53.0,17,10.0,4,20,20,9.0
TOR,0021800146,TOR @ UTA,W,241,124,49,86,0.57,13,33.0,0.394,13,14,0.929,7.0,36.0,43.0,21,9.0,3,14,28,13.0
TOR,0021800139,TOR @ LAL,W,240,121,49,98,0.5,10,35.0,0.286,13,14,0.929,13.0,36.0,49.0,32,9.0,4,12,24,14.0
TOR,0021800123,TOR @ PHX,W,241,107,41,81,0.506,12,33.0,0.364,13,21,0.619,6.0,33.0,39.0,29,11.0,10,13,23,9.0
TOR,0021800100,TOR vs. PHI,W,240,129,47,92,0.511,11,27.0,0.407,24,28,0.857,9.0,34.0,43.0,29,13.0,6,15,26,17.0
TOR,0021800092,TOR @ MIL,L,239,109,39,103,0.379,9,45.0,0.2,22,28,0.786,15.0,36.0,51.0,25,9.0,7,10,19,-15.0
TOR,0021800069,TOR vs. DAL,W,239,116,44,91,0.484,11,27.0,0.407,17,20,0.85,12.0,38.0,50.0,23,10.0,5,12,22,9.0
TOR,0021800055,TOR vs. MIN,W,239,112,46,89,0.517,11,32.0,0.344,9,12,0.75,11.0,33.0,44.0,26,9.0,8,16,18,7.0
TOR,0021800041,TOR vs. CHA,W,241,127,50,87,0.575,15,39.0,0.385,12,14,0.857,5.0,41.0,46.0,36,10.0,8,13,21,21.0
TOR,0021800027,TOR @ WAS,W,240,117,39,88,0.443,10,29.0,0.345,29,36,0.806,14.0,38.0,52.0,21,5.0,5,17,29,4.0
TOR,0021800019,TOR vs. BOS,W,239,113,43,92,0.467,13,35.0,0.371,14,19,0.737,12.0,37.0,49.0,24,3.0,3,12,19,12.0
TOR,0021800008,TOR vs. CLE,W,239,116,45,92,0.489,14,33.0,0.424,12,20,0.6,8.0,35.0,43.0,21,6.0,7,9,29,12.0
TOR,1521800077,TOR @ CLE,L,200,68,25,81,0.309,8,40.0,0.2,10,15,0.667,9.0,26.0,35.0,13,6.0,7,9,23,-13.2
TOR,1521800072,TOR @ CHA,W,211,87,33,77,0.429,11,25.0,0.44,10,12,0.833,12.0,33.0,45.0,16,7.0,5,18,23,0.0
TOR,1521800052,TOR @ DEN,W,199,85,29,67,0.433,12,28.0,0.429,15,19,0.789,6.0,34.0,40.0,22,5.0,11,14,15,8.0
TOR,1521800032,TOR @ OKC,L,200,82,27,80,0.338,16,48.0,0.333,12,16,0.75,15.0,22.0,37.0,18,10.0,6,13,29,-10.0
TOR,1521800021,TOR vs. MIN,L,199,92,35,72,0.486,11,25.0,0.44,11,15,0.733,9.0,22.0,31.0,20,7.0,3,19,28,-4.8
TOR,1521800002,TOR @ NOP,L,199,77,27,82,0.329,8,34.0,0.235,15,22,0.682,12.0,21.0,33.0,12,6.0,6,8,29,-13.8
UTA,0021801229,UTA @ LAC,L,266,137,47,106,0.443,14,35.0,0.4,29,33,0.879,17.0,40.0,57.0,31,8.0,11,17,24,-6.0
UTA,0021801217,UTA vs. DEN,W,243,118,41,78,0.526,10,27.0,0.37,26,34,0.765,9.0,39.0,48.0,24,5.0,5,15,21,10.0
UTA,0021801208,UTA @ LAL,L,240,109,38,84,0.452,13,42.0,0.31,20,28,0.714,10.0,25.0,35.0,25,11.0,4,11,17,-4.0
UTA,0021801188,UTA vs. SAC,W,240,119,44,85,0.518,15,33.0,0.455,16,25,0.64,7.0,39.0,46.0,30,9.0,6,16,26,21.0
UTA,0021801174,UTA @ PHX,W,241,118,44,77,0.571,16,32.0,0.5,14,18,0.778,7.0,38.0,45.0,30,2.0,9,20,16,21.0
UTA,0021801159,UTA vs. CHA,W,240,111,38,79,0.481,15,35.0,0.429,20,26,0.769,5.0,42.0,47.0,30,7.0,3,17,25,9.0
UTA,0021801134,UTA vs. WAS,W,239,128,48,87,0.552,14,32.0,0.438,18,18,1.0,8.0,36.0,44.0,26,7.0,7,18,22,4.0
UTA,0021801121,UTA vs. LAL,W,242,115,41,83,0.494,10,32.0,0.313,23,36,0.639,8.0,46.0,54.0,33,4.0,5,11,18,15.0
UTA,0021801105,UTA vs. PHX,W,239,125,48,86,0.558,10,21.0,0.476,19,23,0.826,10.0,33.0,43.0,31,11.0,4,14,23,33.0
UTA,0021801090,UTA @ CHI,W,239,114,46,95,0.484,11,32.0,0.344,11,15,0.733,12.0,46.0,58.0,27,7.0,8,11,17,31.0
UTA,0021801076,UTA @ ATL,L,240,114,43,94,0.457,10,32.0,0.313,18,26,0.692,14.0,35.0,49.0,25,12.0,3,15,24,-3.0
UTA,0021801068,UTA @ NYK,W,241,137,48,85,0.565,20,42.0,0.476,21,25,0.84,7.0,33.0,40.0,38,7.0,3,10,18,21.0
UTA,0021801051,UTA @ WAS,W,240,116,49,91,0.538,14,37.0,0.378,4,6,0.667,7.0,34.0,41.0,35,10.0,8,17,21,21.0
UTA,0021801041,UTA vs. BKN,W,241,114,39,91,0.429,13,36.0,0.361,23,31,0.742,15.0,50.0,65.0,24,3.0,7,15,21,16.0
UTA,0021801024,UTA vs. MIN,W,238,120,44,89,0.494,13,38.0,0.342,19,27,0.704,13.0,36.0,49.0,30,7.0,8,11,20,20.0
UTA,0021801019,UTA @ PHX,W,239,114,42,90,0.467,12,33.0,0.364,18,25,0.72,12.0,40.0,52.0,30,8.0,4,12,22,17.0
UTA,0021801005,UTA vs. OKC,L,241,89,32,88,0.364,13,43.0,0.302,12,17,0.706,11.0,37.0,48.0,22,12.0,6,13,25,-9.0
UTA,0021800982,UTA @ MEM,L,240,104,35,82,0.427,18,48.0,0.375,16,24,0.667,10.0,31.0,41.0,21,8.0,10,12,20,-10.0
UTA,0021800971,UTA @ NOP,W,239,114,46,88,0.523,8,30.0,0.267,14,22,0.636,9.0,36.0,45.0,31,9.0,8,20,20,10.0
UTA,0021800956,UTA vs. NOP,L,240,112,43,92,0.467,14,38.0,0.368,12,14,0.857,13.0,34.0,47.0,35,3.0,6,18,17,-3.0
UTA,0021800943,UTA vs. MIL,W,241,115,44,96,0.458,12,29.0,0.414,15,26,0.577,16.0,37.0,53.0,22,13.0,7,13,23,4.0
UTA,0021800926,UTA @ DEN,W,240,111,37,84,0.44,16,43.0,0.372,21,33,0.636,10.0,34.0,44.0,25,6.0,6,11,22,7.0
UTA,0021800919,UTA vs. LAC,W,241,111,38,92,0.413,11,34.0,0.324,24,32,0.75,14.0,42.0,56.0,22,9.0,12,16,23,6.0
UTA,0021800893,UTA vs. DAL,W,241,125,41,85,0.482,14,38.0,0.368,29,33,0.879,8.0,45.0,53.0,28,2.0,9,7,21,16.0
UTA,0021800881,UTA @ OKC,L,290,147,52,105,0.495,18,40.0,0.45,25,31,0.806,15.0,46.0,61.0,33,8.0,10,24,25,-1.0
UTA,0021800852,UTA @ GSW,L,240,108,41,87,0.471,10,26.0,0.385,16,21,0.762,7.0,42.0,49.0,23,3.0,4,16,21,-7.0
UTA,0021800825,UTA vs. SAS,W,241,125,47,90,0.522,16,41.0,0.39,15,20,0.75,9.0,43.0,52.0,29,7.0,3,11,17,20.0
UTA,0021800808,UTA vs. PHX,W,242,116,42,84,0.5,11,28.0,0.393,21,32,0.656,12.0,31.0,43.0,29,13.0,5,13,18,28.0
UTA,0021800786,UTA vs. HOU,L,239,98,31,86,0.36,11,41.0,0.268,25,36,0.694,14.0,37.0,51.0,19,8.0,9,20,21,-27.0
UTA,0021800773,UTA vs. ATL,W,240,128,46,87,0.529,12,35.0,0.343,24,30,0.8,11.0,40.0,51.0,31,4.0,6,15,22,16.0
UTA,0021800763,UTA @ POR,L,240,105,38,85,0.447,11,34.0,0.324,18,21,0.857,8.0,28.0,36.0,24,9.0,4,16,22,-27.0
UTA,0021800740,UTA @ MIN,W,241,125,46,86,0.535,15,39.0,0.385,18,25,0.72,6.0,30.0,36.0,30,8.0,5,9,17,14.0
UTA,0021800729,UTA vs. MIN,W,240,106,37,94,0.394,13,40.0,0.325,19,25,0.76,16.0,31.0,47.0,25,9.0,8,11,19,4.0
UTA,0021800715,UTA vs. DEN,W,239,114,38,88,0.432,19,46.0,0.413,19,27,0.704,12.0,28.0,40.0,28,7.0,7,13,20,6.0
UTA,0021800700,UTA vs. POR,L,241,104,36,91,0.396,7,33.0,0.212,25,31,0.806,13.0,35.0,48.0,21,5.0,8,15,19,-5.0
UTA,0021800675,UTA vs. CLE,W,241,115,44,85,0.518,13,37.0,0.351,14,15,0.933,8.0,40.0,48.0,33,6.0,5,19,22,16.0
UTA,0021800664,UTA @ LAC,W,241,129,44,86,0.512,11,33.0,0.333,30,37,0.811,8.0,40.0,48.0,27,9.0,7,13,15,20.0
UTA,0021800648,UTA vs. DET,W,240,100,31,80,0.388,12,37.0,0.324,26,36,0.722,11.0,44.0,55.0,20,5.0,3,17,18,6.0
UTA,0021800637,UTA vs. CHI,W,242,110,38,88,0.432,16,45.0,0.356,18,25,0.72,10.0,42.0,52.0,23,6.0,11,13,18,8.0
UTA,0021800627,UTA vs. LAL,W,242,113,38,96,0.396,15,42.0,0.357,22,32,0.688,15.0,50.0,65.0,24,9.0,9,16,20,18.0
UTA,0021800614,UTA vs. ORL,W,241,106,41,84,0.488,12,33.0,0.364,12,14,0.857,4.0,40.0,44.0,24,5.0,3,13,20,13.0
UTA,0021800594,UTA @ MIL,L,241,102,36,86,0.419,14,37.0,0.378,16,23,0.696,11.0,35.0,46.0,20,6.0,6,15,21,-11.4
UTA,0021800577,UTA @ DET,W,240,110,39,82,0.476,7,21.0,0.333,25,32,0.781,7.0,35.0,42.0,24,12.0,6,12,23,5.0
UTA,0021800567,UTA @ CLE,W,241,117,42,82,0.512,14,35.0,0.4,19,22,0.864,8.0,39.0,47.0,28,6.0,9,11,19,26.0
UTA,0021800549,UTA @ TOR,L,239,116,42,97,0.433,9,32.0,0.281,23,29,0.793,12.0,31.0,43.0,23,6.0,4,4,27,-6.0
UTA,0021800532,UTA vs. NYK,W,241,129,51,93,0.548,16,36.0,0.444,11,14,0.786,15.0,45.0,60.0,30,8.0,6,17,27,32.0
UTA,0021800515,UTA vs. PHI,L,238,97,33,86,0.384,11,35.0,0.314,20,27,0.741,12.0,32.0,44.0,19,11.0,1,16,19,-17.0
UTA,0021800501,UTA vs. POR,W,240,117,46,83,0.554,13,29.0,0.448,12,23,0.522,9.0,40.0,49.0,20,7.0,10,17,19,21.0
UTA,0021800485,UTA vs. OKC,L,240,106,42,93,0.452,11,34.0,0.324,11,18,0.611,10.0,34.0,44.0,35,12.0,4,13,19,-1.0
UTA,0021800476,UTA @ POR,W,240,120,47,85,0.553,16,31.0,0.516,10,17,0.588,6.0,36.0,42.0,35,7.0,6,15,21,30.0
UTA,0021800464,UTA vs. GSW,W,240,108,37,93,0.398,16,42.0,0.381,18,22,0.818,10.0,42.0,52.0,30,7.0,6,16,16,5.0
UTA,0021800445,UTA @ HOU,L,239,97,32,82,0.39,10,35.0,0.286,23,31,0.742,11.0,41.0,52.0,23,9.0,4,23,25,-5.0
UTA,0021800429,UTA @ ORL,L,240,89,28,89,0.315,7,29.0,0.241,26,28,0.929,11.0,31.0,42.0,17,13.0,4,10,19,-7.0
UTA,0021800413,UTA vs. MIA,W,239,111,40,76,0.526,16,32.0,0.5,15,21,0.714,7.0,45.0,52.0,29,6.0,4,17,19,27.0
UTA,0021800396,UTA @ OKC,L,240,113,43,84,0.512,8,29.0,0.276,19,30,0.633,11.0,34.0,45.0,30,11.0,4,20,28,-9.0
UTA,0021800390,UTA @ SAS,L,239,97,37,85,0.435,9,29.0,0.31,14,19,0.737,9.0,29.0,38.0,23,8.0,4,14,15,-13.0
UTA,0021800367,UTA vs. HOU,W,241,118,45,89,0.506,8,32.0,0.25,20,27,0.741,12.0,35.0,47.0,26,16.0,4,12,24,27.0
UTA,0021800354,UTA vs. SAS,W,240,139,51,84,0.607,20,33.0,0.606,17,20,0.85,5.0,37.0,42.0,38,12.0,5,17,20,34.0
UTA,0021800339,UTA @ MIA,L,240,100,39,89,0.438,11,33.0,0.333,11,15,0.733,10.0,40.0,50.0,21,8.0,6,13,18,-2.0
UTA,0021800320,UTA @ CHA,W,240,119,44,81,0.543,18,40.0,0.45,13,18,0.722,6.0,35.0,41.0,32,5.0,5,14,13,8.0
UTA,0021800308,UTA @ BKN,W,239,101,39,82,0.476,9,28.0,0.321,14,21,0.667,8.0,40.0,48.0,17,10.0,6,19,25,10.0
UTA,0021800299,UTA vs. IND,L,239,88,34,81,0.42,8,31.0,0.258,12,17,0.706,10.0,28.0,38.0,25,10.0,4,17,17,-33.0
UTA,0021800292,UTA @ SAC,W,240,133,49,92,0.533,10,30.0,0.333,25,33,0.758,13.0,36.0,49.0,30,11.0,5,18,26,21.0
