Team1W,Team1L,Team1MIN,Team1OFFRTG,Team1DEFRTG,Team1AST/TO,Team1AST_RATIO,Team1OREB%,Team1DREB%,Team1REB%,Team1TS%,Team1PACE,Team1PIE,Team2W,Team2L,Team2MIN,Team2OFFRTG,Team2DEFRTG,Team2AST/TO,Team2AST_RATIO,Team2OREB%,Team2DREB%,Team2REB%,Team2TS%,Team2PACE,Team2PIE,HomeWin
5,9,682.0,111.0,117.3,1.94,17.3,28.5,71.0,49.5,55.0,100.68,47.7,10,6,773.0,113.9,109.7,2.05,17.7,30.1,72.9,50.9,56.1,95.53,51.4,1
3,12,725.0,109.1,114.6,2.06,17.8,24.5,72.3,47.9,54.9,97.95,46.8,7,10,826.0,112.1,113.4,1.81,17.8,27.8,72.6,50.3,56.8,101.23,49.1,1
10,4,677.0,112.2,107.3,2.42,18.6,23.4,75.4,50.4,56.5,98.16,54.0,7,8,745.0,110.6,112.0,1.96,18.3,26.9,73.1,49.2,55.6,104.67,48.8,0
4,11,720.0,110.1,117.4,1.56,15.1,26.2,73.8,48.8,55.6,98.2,43.7,7,7,682.0,106.8,106.6,1.61,16.4,26.0,69.8,48.6,55.0,102.97,50.3,1
9,5,672.0,112.2,109.7,1.83,17.7,29.9,75.4,53.2,56.4,101.71,53.2,4,11,745.0,107.1,116.4,1.53,15.6,27.7,73.6,49.8,54.0,99.93,44.4,1
11,4,720.0,114.2,103.1,2.01,20.0,28.0,76.4,53.1,58.3,101.1,56.9,5,10,730.0,104.9,113.1,1.63,18.2,27.1,72.8,49.6,54.4,106.82,46.0,0
1,13,672.0,100.0,114.5,1.21,14.9,25.4,74.9,50.0,52.7,100.11,41.9,5,10,725.0,107.2,112.7,1.44,16.8,24.5,67.4,46.3,56.2,102.55,47.2,1
8,7,720.0,111.6,111.7,2.15,19.2,23.7,72.3,48.1,57.0,101.5,50.4,7,9,768.0,111.8,110.8,2.13,18.0,27.1,74.3,50.3,56.0,102.13,51.0,0
9,6,720.0,108.7,108.9,2.0,19.1,29.1,74.7,51.7,54.4,97.0,50.5,5,11,768.0,108.5,110.8,1.89,18.6,24.8,72.8,48.5,55.3,102.63,49.0,0
4,10,672.0,106.6,109.5,1.89,18.4,25.9,72.6,49.3,54.4,98.04,48.7,10,6,773.0,114.2,106.1,1.93,17.7,26.2,75.2,52.1,57.9,103.7,55.1,1
6,10,778.0,105.1,108.1,1.53,14.7,29.2,74.4,49.9,51.5,100.75,45.0,10,5,735.0,115.4,110.1,1.78,16.7,32.9,74.6,53.6,56.8,99.95,52.5,0
7,10,826.0,112.1,113.4,1.81,17.8,27.8,72.6,50.3,56.8,101.23,49.1,7,8,725.0,109.7,115.5,1.97,17.2,27.0,71.2,48.1,54.3,98.62,45.6,1
3,12,725.0,109.1,114.6,2.06,17.8,24.5,72.3,47.9,54.9,97.95,46.8,9,5,677.0,110.6,107.1,2.3,19.0,27.8,76.3,51.2,54.6,97.31,52.3,1
10,6,773.0,113.9,109.7,2.05,17.7,30.1,72.9,50.9,56.1,95.53,51.4,4,11,745.0,107.1,116.4,1.53,15.6,27.7,73.6,49.8,54.0,99.93,44.4,0
9,5,672.0,112.2,109.7,1.83,17.7,29.9,75.4,53.2,56.4,101.71,53.2,12,3,725.0,113.0,103.9,1.65,16.1,24.1,70.5,47.6,57.8,97.42,52.2,1
11,4,720.0,114.2,103.1,2.01,20.0,28.0,76.4,53.1,58.3,101.1,56.9,7,7,682.0,110.0,110.6,1.84,18.3,27.8,73.5,50.5,56.1,99.87,50.3,1
4,11,720.0,110.1,117.4,1.56,15.1,26.2,73.8,48.8,55.6,98.2,43.7,11,4,720.0,108.1,104.1,1.94,18.5,28.3,71.9,50.3,54.3,97.17,53.3,1
9,6,730.0,112.4,105.2,1.74,19.5,21.5,73.0,49.3,60.6,100.67,54.9,5,10,730.0,104.9,113.1,1.63,18.2,27.1,72.8,49.6,54.4,106.82,46.0,0
9,6,720.0,108.7,108.9,2.0,19.1,29.1,74.7,51.7,54.4,97.0,50.5,9,5,677.0,112.9,107.3,1.95,21.1,23.4,72.4,49.7,59.8,100.57,53.5,1
6,10,778.0,105.1,108.1,1.53,14.7,29.2,74.4,49.9,51.5,100.75,45.0,13,2,720.0,116.5,108.8,1.88,18.2,27.7,74.2,51.9,59.6,103.0,54.4,1
7,9,768.0,111.8,110.8,2.13,18.0,27.1,74.3,50.3,56.0,102.13,51.0,1,13,672.0,100.0,114.5,1.21,14.9,25.4,74.9,50.0,52.7,100.11,41.9,0
7,7,682.0,106.8,106.6,1.61,16.4,26.0,69.8,48.6,55.0,102.97,50.3,7,8,745.0,110.6,112.0,1.96,18.3,26.9,73.1,49.2,55.6,104.67,48.8,0
7,10,826.0,112.1,113.4,1.81,17.8,27.8,72.6,50.3,56.8,101.23,49.1,5,9,682.0,111.0,117.3,1.94,17.3,28.5,71.0,49.5,55.0,100.68,47.7,1
8,7,720.0,111.6,111.7,2.15,19.2,23.7,72.3,48.1,57.0,101.5,50.4,5,11,768.0,108.5,110.8,1.89,18.6,24.8,72.8,48.5,55.3,102.63,49.0,0
7,8,725.0,109.7,115.5,1.97,17.2,27.0,71.2,48.1,54.3,98.62,45.6,10,6,773.0,114.2,106.1,1.93,17.7,26.2,75.2,52.1,57.9,103.7,55.1,1
5,10,725.0,107.2,112.7,1.44,16.8,24.5,67.4,46.3,56.2,102.55,47.2,10,5,735.0,115.4,110.1,1.78,16.7,32.9,74.6,53.6,56.8,99.95,52.5,1
4,11,745.0,107.1,116.4,1.53,15.6,27.7,73.6,49.8,54.0,99.93,44.4,10,6,773.0,113.9,109.7,2.05,17.7,30.1,72.9,50.9,56.1,95.53,51.4,1
9,6,730.0,112.4,105.2,1.74,19.5,21.5,73.0,49.3,60.6,100.67,54.9,11,4,720.0,108.1,104.1,1.94,18.5,28.3,71.9,50.3,54.3,97.17,53.3,0
4,10,672.0,106.6,109.5,1.89,18.4,25.9,72.6,49.3,54.4,98.04,48.7,9,5,672.0,112.2,109.7,1.83,17.7,29.9,75.4,53.2,56.4,101.71,53.2,1
5,10,730.0,104.9,113.1,1.63,18.2,27.1,72.8,49.6,54.4,106.82,46.0,7,8,745.0,110.6,112.0,1.96,18.3,26.9,73.1,49.2,55.6,104.67,48.8,1
9,5,677.0,110.6,107.1,2.3,19.0,27.8,76.3,51.2,54.6,97.31,52.3,7,7,682.0,110.0,110.6,1.84,18.3,27.8,73.5,50.5,56.1,99.87,50.3,1
12,3,725.0,113.0,103.9,1.65,16.1,24.1,70.5,47.6,57.8,97.42,52.2,3,12,725.0,109.1,114.6,2.06,17.8,24.5,72.3,47.9,54.9,97.95,46.8,0
1,13,672.0,100.0,114.5,1.21,14.9,25.4,74.9,50.0,52.7,100.11,41.9,5,9,682.0,111.0,117.3,1.94,17.3,28.5,71.0,49.5,55.0,100.68,47.7,1
10,6,773.0,114.2,106.1,1.93,17.7,26.2,75.2,52.1,57.9,103.7,55.1,10,4,677.0,112.2,107.3,2.42,18.6,23.4,75.4,50.4,56.5,98.16,54.0,1
5,10,725.0,107.2,112.7,1.44,16.8,24.5,67.4,46.3,56.2,102.55,47.2,9,5,677.0,112.9,107.3,1.95,21.1,23.4,72.4,49.7,59.8,100.57,53.5,0
9,6,730.0,112.4,105.2,1.74,19.5,21.5,73.0,49.3,60.6,100.67,54.9,4,11,720.0,110.1,117.4,1.56,15.1,26.2,73.8,48.8,55.6,98.2,43.7,1
7,9,768.0,111.8,110.8,2.13,18.0,27.1,74.3,50.3,56.0,102.13,51.0,7,10,826.0,112.1,113.4,1.81,17.8,27.8,72.6,50.3,56.8,101.23,49.1,1
10,6,773.0,113.9,109.7,2.05,17.7,30.1,72.9,50.9,56.1,95.53,51.4,7,7,682.0,106.8,106.6,1.61,16.4,26.0,69.8,48.6,55.0,102.97,50.3,1
7,8,725.0,109.7,115.5,1.97,17.2,27.0,71.2,48.1,54.3,98.62,45.6,12,3,725.0,113.0,103.9,1.65,16.1,24.1,70.5,47.6,57.8,97.42,52.2,1
6,10,778.0,105.1,108.1,1.53,14.7,29.2,74.4,49.9,51.5,100.75,45.0,11,4,720.0,114.2,103.1,2.01,20.0,28.0,76.4,53.1,58.3,101.1,56.9,0
8,7,720.0,111.6,111.7,2.15,19.2,23.7,72.3,48.1,57.0,101.5,50.4,13,2,720.0,116.5,108.8,1.88,18.2,27.7,74.2,51.9,59.6,103.0,54.4,1
1,13,672.0,100.0,114.5,1.21,14.9,25.4,74.9,50.0,52.7,100.11,41.9,4,10,672.0,106.6,109.5,1.89,18.4,25.9,72.6,49.3,54.4,98.04,48.7,1
4,11,720.0,110.1,117.4,1.56,15.1,26.2,73.8,48.8,55.6,98.2,43.7,9,5,672.0,112.2,109.7,1.83,17.7,29.9,75.4,53.2,56.4,101.71,53.2,1
5,11,768.0,108.5,110.8,1.89,18.6,24.8,72.8,48.5,55.3,102.63,49.0,4,11,745.0,107.1,116.4,1.53,15.6,27.7,73.6,49.8,54.0,99.93,44.4,0
10,4,677.0,112.2,107.3,2.42,18.6,23.4,75.4,50.4,56.5,98.16,54.0,3,12,725.0,109.1,114.6,2.06,17.8,24.5,72.3,47.9,54.9,97.95,46.8,0
10,6,773.0,114.2,106.1,1.93,17.7,26.2,75.2,52.1,57.9,103.7,55.1,5,10,730.0,104.9,113.1,1.63,18.2,27.1,72.8,49.6,54.4,106.82,46.0,0
5,9,682.0,111.0,117.3,1.94,17.3,28.5,71.0,49.5,55.0,100.68,47.7,9,6,720.0,108.7,108.9,2.0,19.1,29.1,74.7,51.7,54.4,97.0,50.5,1
10,5,735.0,115.4,110.1,1.78,16.7,32.9,74.6,53.6,56.8,99.95,52.5,13,2,720.0,116.5,108.8,1.88,18.2,27.7,74.2,51.9,59.6,103.0,54.4,0
7,7,682.0,106.8,106.6,1.61,16.4,26.0,69.8,48.6,55.0,102.97,50.3,6,10,778.0,105.1,108.1,1.53,14.7,29.2,74.4,49.9,51.5,100.75,45.0,1
9,5,677.0,110.6,107.1,2.3,19.0,27.8,76.3,51.2,54.6,97.31,52.3,7,10,826.0,112.1,113.4,1.81,17.8,27.8,72.6,50.3,56.8,101.23,49.1,1
7,7,682.0,110.0,110.6,1.84,18.3,27.8,73.5,50.5,56.1,99.87,50.3,7,8,745.0,110.6,112.0,1.96,18.3,26.9,73.1,49.2,55.6,104.67,48.8,1
10,6,773.0,113.9,109.7,2.05,17.7,30.1,72.9,50.9,56.1,95.53,51.4,11,4,720.0,108.1,104.1,1.94,18.5,28.3,71.9,50.3,54.3,97.17,53.3,1
9,5,677.0,112.9,107.3,1.95,21.1,23.4,72.4,49.7,59.8,100.57,53.5,12,3,725.0,113.0,103.9,1.65,16.1,24.1,70.5,47.6,57.8,97.42,52.2,0
11,4,720.0,114.2,103.1,2.01,20.0,28.0,76.4,53.1,58.3,101.1,56.9,5,10,725.0,107.2,112.7,1.44,16.8,24.5,67.4,46.3,56.2,102.55,47.2,0
6,10,778.0,105.1,108.1,1.53,14.7,29.2,74.4,49.9,51.5,100.75,45.0,4,10,672.0,106.6,109.5,1.89,18.4,25.9,72.6,49.3,54.4,98.04,48.7,1
4,11,720.0,110.1,117.4,1.56,15.1,26.2,73.8,48.8,55.6,98.2,43.7,9,5,677.0,110.6,107.1,2.3,19.0,27.8,76.3,51.2,54.6,97.31,52.3,1
7,9,768.0,111.8,110.8,2.13,18.0,27.1,74.3,50.3,56.0,102.13,51.0,8,7,720.0,111.6,111.7,2.15,19.2,23.7,72.3,48.1,57.0,101.5,50.4,1
5,11,768.0,108.5,110.8,1.89,18.6,24.8,72.8,48.5,55.3,102.63,49.0,9,6,730.0,112.4,105.2,1.74,19.5,21.5,73.0,49.3,60.6,100.67,54.9,1
5,9,682.0,111.0,117.3,1.94,17.3,28.5,71.0,49.5,55.0,100.68,47.7,11,4,720.0,114.2,103.1,2.01,20.0,28.0,76.4,53.1,58.3,101.1,56.9,1
3,12,725.0,109.1,114.6,2.06,17.8,24.5,72.3,47.9,54.9,97.95,46.8,9,6,720.0,108.7,108.9,2.0,19.1,29.1,74.7,51.7,54.4,97.0,50.5,1
5,11,768.0,108.5,110.8,1.89,18.6,24.8,72.8,48.5,55.3,102.63,49.0,10,6,773.0,113.9,109.7,2.05,17.7,30.1,72.9,50.9,56.1,95.53,51.4,1
7,9,768.0,111.8,110.8,2.13,18.0,27.1,74.3,50.3,56.0,102.13,51.0,9,5,672.0,112.2,109.7,1.83,17.7,29.9,75.4,53.2,56.4,101.71,53.2,1
7,8,725.0,109.7,115.5,1.97,17.2,27.0,71.2,48.1,54.3,98.62,45.6,7,10,826.0,112.1,113.4,1.81,17.8,27.8,72.6,50.3,56.8,101.23,49.1,0
5,10,725.0,107.2,112.7,1.44,16.8,24.5,67.4,46.3,56.2,102.55,47.2,12,3,725.0,113.0,103.9,1.65,16.1,24.1,70.5,47.6,57.8,97.42,52.2,1
10,6,773.0,114.2,106.1,1.93,17.7,26.2,75.2,52.1,57.9,103.7,55.1,11,4,720.0,108.1,104.1,1.94,18.5,28.3,71.9,50.3,54.3,97.17,53.3,0
10,5,735.0,115.4,110.1,1.78,16.7,32.9,74.6,53.6,56.8,99.95,52.5,5,10,730.0,104.9,113.1,1.63,18.2,27.1,72.8,49.6,54.4,106.82,46.0,0
1,13,672.0,100.0,114.5,1.21,14.9,25.4,74.9,50.0,52.7,100.11,41.9,10,4,677.0,112.2,107.3,2.42,18.6,23.4,75.4,50.4,56.5,98.16,54.0,1
4,11,745.0,107.1,116.4,1.53,15.6,27.7,73.6,49.8,54.0,99.93,44.4,13,2,720.0,116.5,108.8,1.88,18.2,27.7,74.2,51.9,59.6,103.0,54.4,1
7,8,745.0,110.6,112.0,1.96,18.3,26.9,73.1,49.2,55.6,104.67,48.8,8,7,720.0,111.6,111.7,2.15,19.2,23.7,72.3,48.1,57.0,101.5,50.4,1
5,10,725.0,107.2,112.7,1.44,16.8,24.5,67.4,46.3,56.2,102.55,47.2,5,10,730.0,104.9,113.1,1.63,18.2,27.1,72.8,49.6,54.4,106.82,46.0,0
7,7,682.0,110.0,110.6,1.84,18.3,27.8,73.5,50.5,56.1,99.87,50.3,7,10,826.0,112.1,113.4,1.81,17.8,27.8,72.6,50.3,56.8,101.23,49.1,1
4,11,720.0,110.1,117.4,1.56,15.1,26.2,73.8,48.8,55.6,98.2,43.7,3,12,725.0,109.1,114.6,2.06,17.8,24.5,72.3,47.9,54.9,97.95,46.8,1
9,5,677.0,112.9,107.3,1.95,21.1,23.4,72.4,49.7,59.8,100.57,53.5,6,10,778.0,105.1,108.1,1.53,14.7,29.2,74.4,49.9,51.5,100.75,45.0,0
10,5,735.0,115.4,110.1,1.78,16.7,32.9,74.6,53.6,56.8,99.95,52.5,10,4,677.0,112.2,107.3,2.42,18.6,23.4,75.4,50.4,56.5,98.16,54.0,1
4,10,672.0,106.6,109.5,1.89,18.4,25.9,72.6,49.3,54.4,98.04,48.7,9,6,720.0,108.7,108.9,2.0,19.1,29.1,74.7,51.7,54.4,97.0,50.5,1
7,7,682.0,106.8,106.6,1.61,16.4,26.0,69.8,48.6,55.0,102.97,50.3,11,4,720.0,114.2,103.1,2.01,20.0,28.0,76.4,53.1,58.3,101.1,56.9,1
5,11,768.0,108.5,110.8,1.89,18.6,24.8,72.8,48.5,55.3,102.63,49.0,1,13,672.0,100.0,114.5,1.21,14.9,25.4,74.9,50.0,52.7,100.11,41.9,1
7,8,725.0,109.7,115.5,1.97,17.2,27.0,71.2,48.1,54.3,98.62,45.6,11,4,720.0,108.1,104.1,1.94,18.5,28.3,71.9,50.3,54.3,97.17,53.3,1
9,5,672.0,112.2,109.7,1.83,17.7,29.9,75.4,53.2,56.4,101.71,53.2,10,6,773.0,114.2,106.1,1.93,17.7,26.2,75.2,52.1,57.9,103.7,55.1,0
9,6,730.0,112.4,105.2,1.74,19.5,21.5,73.0,49.3,60.6,100.67,54.9,10,6,773.0,113.9,109.7,2.05,17.7,30.1,72.9,50.9,56.1,95.53,51.4,1
7,8,745.0,110.6,112.0,1.96,18.3,26.9,73.1,49.2,55.6,104.67,48.8,9,5,677.0,110.6,107.1,2.3,19.0,27.8,76.3,51.2,54.6,97.31,52.3,1
4,11,745.0,107.1,116.4,1.53,15.6,27.7,73.6,49.8,54.0,99.93,44.4,7,9,768.0,111.8,110.8,2.13,18.0,27.1,74.3,50.3,56.0,102.13,51.0,1
5,9,682.0,111.0,117.3,1.94,17.3,28.5,71.0,49.5,55.0,100.68,47.7,12,3,725.0,113.0,103.9,1.65,16.1,24.1,70.5,47.6,57.8,97.42,52.2,1
7,7,682.0,106.8,106.6,1.61,16.4,26.0,69.8,48.6,55.0,102.97,50.3,13,2,720.0,116.5,108.8,1.88,18.2,27.7,74.2,51.9,59.6,103.0,54.4,1
10,6,773.0,113.9,109.7,2.05,17.7,30.1,72.9,50.9,56.1,95.53,51.4,4,11,720.0,110.1,117.4,1.56,15.1,26.2,73.8,48.8,55.6,98.2,43.7,1
11,4,720.0,114.2,103.1,2.01,20.0,28.0,76.4,53.1,58.3,101.1,56.9,7,10,826.0,112.1,113.4,1.81,17.8,27.8,72.6,50.3,56.8,101.23,49.1,0
9,6,720.0,108.7,108.9,2.0,19.1,29.1,74.7,51.7,54.4,97.0,50.5,8,7,720.0,111.6,111.7,2.15,19.2,23.7,72.3,48.1,57.0,101.5,50.4,0
1,13,672.0,100.0,114.5,1.21,14.9,25.4,74.9,50.0,52.7,100.11,41.9,9,6,730.0,112.4,105.2,1.74,19.5,21.5,73.0,49.3,60.6,100.67,54.9,1
11,4,720.0,108.1,104.1,1.94,18.5,28.3,71.9,50.3,54.3,97.17,53.3,6,10,778.0,105.1,108.1,1.53,14.7,29.2,74.4,49.9,51.5,100.75,45.0,0
9,5,677.0,112.9,107.3,1.95,21.1,23.4,72.4,49.7,59.8,100.57,53.5,10,4,677.0,112.2,107.3,2.42,18.6,23.4,75.4,50.4,56.5,98.16,54.0,1
5,10,730.0,104.9,113.1,1.63,18.2,27.1,72.8,49.6,54.4,106.82,46.0,3,12,725.0,109.1,114.6,2.06,17.8,24.5,72.3,47.9,54.9,97.95,46.8,0
4,11,745.0,107.1,116.4,1.53,15.6,27.7,73.6,49.8,54.0,99.93,44.4,5,10,725.0,107.2,112.7,1.44,16.8,24.5,67.4,46.3,56.2,102.55,47.2,0
4,10,672.0,106.6,109.5,1.89,18.4,25.9,72.6,49.3,54.4,98.04,48.7,10,5,735.0,115.4,110.1,1.78,16.7,32.9,74.6,53.6,56.8,99.95,52.5,1
9,5,672.0,112.2,109.7,1.83,17.7,29.9,75.4,53.2,56.4,101.71,53.2,7,8,725.0,109.7,115.5,1.97,17.2,27.0,71.2,48.1,54.3,98.62,45.6,0
12,3,725.0,113.0,103.9,1.65,16.1,24.1,70.5,47.6,57.8,97.42,52.2,7,8,745.0,110.6,112.0,1.96,18.3,26.9,73.1,49.2,55.6,104.67,48.8,0
5,11,768.0,108.5,110.8,1.89,18.6,24.8,72.8,48.5,55.3,102.63,49.0,10,6,773.0,114.2,106.1,1.93,17.7,26.2,75.2,52.1,57.9,103.7,55.1,1
9,5,677.0,112.9,107.3,1.95,21.1,23.4,72.4,49.7,59.8,100.57,53.5,5,9,682.0,111.0,117.3,1.94,17.3,28.5,71.0,49.5,55.0,100.68,47.7,0
7,7,682.0,106.8,106.6,1.61,16.4,26.0,69.8,48.6,55.0,102.97,50.3,7,9,768.0,111.8,110.8,2.13,18.0,27.1,74.3,50.3,56.0,102.13,51.0,0
4,10,672.0,106.6,109.5,1.89,18.4,25.9,72.6,49.3,54.4,98.04,48.7,13,2,720.0,116.5,108.8,1.88,18.2,27.7,74.2,51.9,59.6,103.0,54.4,1
10,6,773.0,114.2,106.1,1.93,17.7,26.2,75.2,52.1,57.9,103.7,55.1,4,11,720.0,110.1,117.4,1.56,15.1,26.2,73.8,48.8,55.6,98.2,43.7,1
5,10,730.0,104.9,113.1,1.63,18.2,27.1,72.8,49.6,54.4,106.82,46.0,9,5,677.0,110.6,107.1,2.3,19.0,27.8,76.3,51.2,54.6,97.31,52.3,1
8,7,720.0,111.6,111.7,2.15,19.2,23.7,72.3,48.1,57.0,101.5,50.4,9,5,672.0,112.2,109.7,1.83,17.7,29.9,75.4,53.2,56.4,101.71,53.2,1
11,4,720.0,114.2,103.1,2.01,20.0,28.0,76.4,53.1,58.3,101.1,56.9,1,13,672.0,100.0,114.5,1.21,14.9,25.4,74.9,50.0,52.7,100.11,41.9,0
7,10,826.0,112.1,113.4,1.81,17.8,27.8,72.6,50.3,56.8,101.23,49.1,4,11,745.0,107.1,116.4,1.53,15.6,27.7,73.6,49.8,54.0,99.93,44.4,1
12,3,725.0,113.0,103.9,1.65,16.1,24.1,70.5,47.6,57.8,97.42,52.2,7,7,682.0,110.0,110.6,1.84,18.3,27.8,73.5,50.5,56.1,99.87,50.3,1
11,4,720.0,108.1,104.1,1.94,18.5,28.3,71.9,50.3,54.3,97.17,53.3,10,4,677.0,112.2,107.3,2.42,18.6,23.4,75.4,50.4,56.5,98.16,54.0,0
9,6,730.0,112.4,105.2,1.74,19.5,21.5,73.0,49.3,60.6,100.67,54.9,6,10,778.0,105.1,108.1,1.53,14.7,29.2,74.4,49.9,51.5,100.75,45.0,0
3,12,725.0,109.1,114.6,2.06,17.8,24.5,72.3,47.9,54.9,97.95,46.8,10,5,735.0,115.4,110.1,1.78,16.7,32.9,74.6,53.6,56.8,99.95,52.5,1
5,9,682.0,111.0,117.3,1.94,17.3,28.5,71.0,49.5,55.0,100.68,47.7,7,8,725.0,109.7,115.5,1.97,17.2,27.0,71.2,48.1,54.3,98.62,45.6,1
9,6,720.0,108.7,108.9,2.0,19.1,29.1,74.7,51.7,54.4,97.0,50.5,7,10,826.0,112.1,113.4,1.81,17.8,27.8,72.6,50.3,56.8,101.23,49.1,0
11,4,720.0,114.2,103.1,2.01,20.0,28.0,76.4,53.1,58.3,101.1,56.9,7,8,745.0,110.6,112.0,1.96,18.3,26.9,73.1,49.2,55.6,104.67,48.8,1
10,6,773.0,113.9,109.7,2.05,17.7,30.1,72.9,50.9,56.1,95.53,51.4,5,10,725.0,107.2,112.7,1.44,16.8,24.5,67.4,46.3,56.2,102.55,47.2,0
3,12,725.0,109.1,114.6,2.06,17.8,24.5,72.3,47.9,54.9,97.95,46.8,7,9,768.0,111.8,110.8,2.13,18.0,27.1,74.3,50.3,56.0,102.13,51.0,1
4,10,672.0,106.6,109.5,1.89,18.4,25.9,72.6,49.3,54.4,98.04,48.7,9,5,677.0,112.9,107.3,1.95,21.1,23.4,72.4,49.7,59.8,100.57,53.5,1
7,7,682.0,110.0,110.6,1.84,18.3,27.8,73.5,50.5,56.1,99.87,50.3,9,5,677.0,110.6,107.1,2.3,19.0,27.8,76.3,51.2,54.6,97.31,52.3,1
13,2,720.0,116.5,108.8,1.88,18.2,27.7,74.2,51.9,59.6,103.0,54.4,4,11,720.0,110.1,117.4,1.56,15.1,26.2,73.8,48.8,55.6,98.2,43.7,0
9,6,720.0,108.7,108.9,2.0,19.1,29.1,74.7,51.7,54.4,97.0,50.5,1,13,672.0,100.0,114.5,1.21,14.9,25.4,74.9,50.0,52.7,100.11,41.9,0
6,10,778.0,105.1,108.1,1.53,14.7,29.2,74.4,49.9,51.5,100.75,45.0,9,6,730.0,112.4,105.2,1.74,19.5,21.5,73.0,49.3,60.6,100.67,54.9,0
10,4,677.0,112.2,107.3,2.42,18.6,23.4,75.4,50.4,56.5,98.16,54.0,12,3,725.0,113.0,103.9,1.65,16.1,24.1,70.5,47.6,57.8,97.42,52.2,1
11,4,720.0,108.1,104.1,1.94,18.5,28.3,71.9,50.3,54.3,97.17,53.3,10,6,773.0,114.2,106.1,1.93,17.7,26.2,75.2,52.1,57.9,103.7,55.1,1
7,7,682.0,106.8,106.6,1.61,16.4,26.0,69.8,48.6,55.0,102.97,50.3,5,11,768.0,108.5,110.8,1.89,18.6,24.8,72.8,48.5,55.3,102.63,49.0,0
8,7,720.0,111.6,111.7,2.15,19.2,23.7,72.3,48.1,57.0,101.5,50.4,7,8,725.0,109.7,115.5,1.97,17.2,27.0,71.2,48.1,54.3,98.62,45.6,1
11,4,720.0,108.1,104.1,1.94,18.5,28.3,71.9,50.3,54.3,97.17,53.3,7,10,826.0,112.1,113.4,1.81,17.8,27.8,72.6,50.3,56.8,101.23,49.1,0
9,5,672.0,112.2,109.7,1.83,17.7,29.9,75.4,53.2,56.4,101.71,53.2,7,8,745.0,110.6,112.0,1.96,18.3,26.9,73.1,49.2,55.6,104.67,48.8,1
11,4,720.0,114.2,103.1,2.01,20.0,28.0,76.4,53.1,58.3,101.1,56.9,4,11,745.0,107.1,116.4,1.53,15.6,27.7,73.6,49.8,54.0,99.93,44.4,0
5,9,682.0,111.0,117.3,1.94,17.3,28.5,71.0,49.5,55.0,100.68,47.7,7,7,682.0,110.0,110.6,1.84,18.3,27.8,73.5,50.5,56.1,99.87,50.3,0
3,12,725.0,109.1,114.6,2.06,17.8,24.5,72.3,47.9,54.9,97.95,46.8,9,5,677.0,112.9,107.3,1.95,21.1,23.4,72.4,49.7,59.8,100.57,53.5,0
10,6,773.0,113.9,109.7,2.05,17.7,30.1,72.9,50.9,56.1,95.53,51.4,10,5,735.0,115.4,110.1,1.78,16.7,32.9,74.6,53.6,56.8,99.95,52.5,1
5,10,725.0,107.2,112.7,1.44,16.8,24.5,67.4,46.3,56.2,102.55,47.2,7,9,768.0,111.8,110.8,2.13,18.0,27.1,74.3,50.3,56.0,102.13,51.0,1
13,2,720.0,116.5,108.8,1.88,18.2,27.7,74.2,51.9,59.6,103.0,54.4,1,13,672.0,100.0,114.5,1.21,14.9,25.4,74.9,50.0,52.7,100.11,41.9,0
4,11,720.0,110.1,117.4,1.56,15.1,26.2,73.8,48.8,55.6,98.2,43.7,10,6,773.0,114.2,106.1,1.93,17.7,26.2,75.2,52.1,57.9,103.7,55.1,1
9,6,720.0,108.7,108.9,2.0,19.1,29.1,74.7,51.7,54.4,97.0,50.5,4,10,672.0,106.6,109.5,1.89,18.4,25.9,72.6,49.3,54.4,98.04,48.7,1
7,8,725.0,109.7,115.5,1.97,17.2,27.0,71.2,48.1,54.3,98.62,45.6,9,6,730.0,112.4,105.2,1.74,19.5,21.5,73.0,49.3,60.6,100.67,54.9,0
12,3,725.0,113.0,103.9,1.65,16.1,24.1,70.5,47.6,57.8,97.42,52.2,5,10,730.0,104.9,113.1,1.63,18.2,27.1,72.8,49.6,54.4,106.82,46.0,0
10,4,677.0,112.2,107.3,2.42,18.6,23.4,75.4,50.4,56.5,98.16,54.0,8,7,720.0,111.6,111.7,2.15,19.2,23.7,72.3,48.1,57.0,101.5,50.4,0
10,6,773.0,113.9,109.7,2.05,17.7,30.1,72.9,50.9,56.1,95.53,51.4,9,5,677.0,112.9,107.3,1.95,21.1,23.4,72.4,49.7,59.8,100.57,53.5,1
7,9,768.0,111.8,110.8,2.13,18.0,27.1,74.3,50.3,56.0,102.13,51.0,5,11,768.0,108.5,110.8,1.89,18.6,24.8,72.8,48.5,55.3,102.63,49.0,1
9,5,672.0,112.2,109.7,1.83,17.7,29.9,75.4,53.2,56.4,101.71,53.2,9,5,677.0,110.6,107.1,2.3,19.0,27.8,76.3,51.2,54.6,97.31,52.3,1
6,10,778.0,105.1,108.1,1.53,14.7,29.2,74.4,49.9,51.5,100.75,45.0,7,7,682.0,110.0,110.6,1.84,18.3,27.8,73.5,50.5,56.1,99.87,50.3,1
5,10,725.0,107.2,112.7,1.44,16.8,24.5,67.4,46.3,56.2,102.55,47.2,11,4,720.0,114.2,103.1,2.01,20.0,28.0,76.4,53.1,58.3,101.1,56.9,1
